name,종별코드명,doctors,lon,lat
제주미의원,의원,1,126.5200486,33.5001381
제주삼성안과의원,의원,1,126.5262659,33.5128538
제주삼성의원,의원,1,126.5278004,33.4954339
제주새로운내과의원,의원,2,126.4311095,33.4866506
제주선한병원,병원,3,126.5470331,33.4687624
제주소년원부속의원,의원,0,126.384838,33.4103546
제주소망의원,의원,1,126.6653169,33.5419989
제주수흉부외과의원,의원,1,126.4782833,33.4858236
제주시동부보건소,보건소,3,126.7512216,33.5543774
제주시서부보건소,보건소,3,126.269713,33.412307
제주시제주보건소,보건소,7,126.5202549,33.4916029
제주시제주보건소 추자지소,보건지소,4,126.2956525,33.9605247
제주아름다운피부과의원,의원,2,126.5256545,33.5004189
제주연합재활의학과의원,의원,1,126.5278901,33.500195
제주우리병원,병원,6,126.5396637,33.4889664
제주의료원부속요양병원,요양병원,6,126.5608324,33.4449393
제주이엠365의원,의원,1,,
제주제일요양병원,요양병원,5,126.494001,33.4934016
제주제일의원,의원,1,126.536634,33.5136271
제주제통의원,의원,1,126.5394551,33.4891999
제주조은의원,의원,2,126.5076398,33.5127541
제주중앙안과의원,의원,1,126.5242624,33.5105319
제주특별자치도 서귀포의료원,종합병원,48,126.5639216,33.2555355
제주특별자치도제주의료원,병원,11,126.5608324,33.4449393
제주푸른병원,병원,4,126.6391594,33.4758911
제주필의원,의원,1,126.5699377,33.5194506
제주하늘의료소비자생활협동조합하나요양병원,요양병원,4,126.519688,33.5087412
제주한라병원,종합병원,124,126.4850403,33.489961
제주현대안과의원,의원,1,126.5809878,33.5167699
제주힘튼의원,의원,1,126.519507,33.5001208
제중내과의원,의원,1,127.9303615,36.9733712
제중안과의원,의원,1,126.9728746,37.5763837
제중의원,의원,1,126.8013788,37.3265853
제중의원,의원,1,126.7453375,34.3191217
제천밝은미래영상의학과의원,의원,1,128.2112099,37.1354371
제천밝은안과의원,의원,1,128.2145129,37.1469343
제천시보건소,보건소,3,128.2155749,37.149059
제천영상의학과의원,의원,1,128.2125239,37.1406825
제천우석요양병원,요양병원,2,128.2098091,37.1379101
제천은혜요양병원,요양병원,2,128.2058731,37.1297799
제타리움의원,의원,1,127.0433072,37.5110738
제트이비인후과의원,의원,1,127.0861952,37.5107806
젠의원,의원,1,126.7642106,37.5050801
젠의원,의원,1,129.1313001,35.1681037
젠틀맨&레이디의원,의원,1,126.8527076,35.1512682
젤나의원,의원,2,126.7796052,37.4830827
젤성형외과의원,의원,1,127.0264971,37.4980499
젤피부과의원,의원,1,127.0457468,37.5236241
젬마의원,의원,1,127.0278225,37.5213733
조&윤가정의학과의원,의원,1,127.0308264,37.2863198
조&킴피부과의원,의원,1,126.7683955,37.7524357
조가정의학과의원,의원,1,127.0169501,37.5486703
조가정의학과의원,의원,1,127.0657785,37.6239862
조가정의학과의원,의원,1,127.5099196,36.6169467
조가정의학과의원,의원,1,128.9483115,35.973387
조가정의학과의원,의원,1,128.7353397,36.8907425
조가정의학과의원,의원,1,126.8051683,35.1600715
조각성형외과의원,의원,1,127.0286234,37.4948012
조갑래의원,의원,1,129.0620919,35.1386066
조갑호의원,의원,1,126.6972113,35.432891
조강호이비인후과의원,의원,1,127.4844433,34.9577919
조경래이비인후과의원,의원,2,,
조경숙가정의학과소아청소년과의원,의원,1,128.9635571,35.1037321
조경숙이비인후과의원,의원,1,126.7675366,37.4901862
조경일안과의원,의원,1,129.1623603,35.1626273
조경준의원,의원,1,126.7274909,37.4956125
조경호성형외과의원,의원,1,127.1461805,35.8181714
조관식안과의원,의원,1,128.5897061,38.2022034
조광신경정신과의원,의원,1,127.0829885,37.5631013
조광의원,의원,1,127.057957,37.5781259
조광현정신건강의학과의원,의원,1,127.1354108,35.7962549
조궁희정형외과의원,의원,1,127.4410704,36.63314
조규웅내과의원,의원,1,126.8760364,35.1785712
조규형신경정신과의원,의원,1,126.6880208,37.4582962
조균석내과의원,의원,1,126.8461388,37.5607971
조근경이비인후과의원,의원,1,127.0580135,37.5747254
조근호정신건강의학과의원,의원,2,127.0805099,37.5572903
조기섭내과의원,의원,1,127.6962522,34.9357037
조길호의원,의원,1,126.9093797,34.6775653
조남천항맥외과의원,의원,1,127.9313437,37.343816
조남혁내과의원,의원,1,127.2569694,37.4124967
조남현정신건강의학과의원,의원,1,127.0328293,37.5287068
조내과김경미산부인과의원,의원,2,129.090704,35.239289
조내과의원,의원,1,127.1443104,37.5506521
조내과의원,의원,1,127.0652393,37.5359978
조내과의원,의원,1,126.9416169,37.5043326
조내과의원,의원,1,126.9017843,37.467897
조내과의원,의원,1,126.9473969,37.4866708
조내과의원,의원,1,127.4295019,36.449222
조내과의원,의원,1,127.7965454,36.8097437
조내과의원,의원,1,128.6707809,35.2471281
조내과의원,의원,1,128.0867435,35.1842576
조내과의원,의원,1,126.9200047,35.1548768
조내과의원,의원,1,126.7333546,37.4604603
조대경안심내과의원,의원,1,126.4773195,33.4843411
조대현마취통증의학과의원,의원,2,127.1280029,35.8735992
조대현미즈산부인과의원,의원,1,127.4847229,36.6684078
조도보건지소,보건지소,5,126.0462205,34.2981277
조도연정형외과의원,의원,1,127.7196582,37.8629901
조돈현내과의원,의원,1,126.8111066,37.4844859
조동규내과의원,의원,1,128.6031011,35.8635894
조동보건진료소,보건진료소,0,127.8149724,36.0480852
조동환정신건강의학과의원,의원,1,129.0580718,35.1564715
조령보건진료소,보건진료소,0,127.565933,35.0516321
조례미소의원,의원,1,127.5178406,34.9617115
조례순천안과의원,의원,1,127.522948,34.9545245
조마취통증의학과의원,의원,1,127.9311166,36.9729528
조만종내과·김정호외과의원,의원,2,129.15741,35.2304351
조맹제정신건강의학과의원,의원,1,126.8966376,37.5266232
조명득의원,의원,1,126.8345069,37.6188868
조명현마취통증의학과의원,의원,1,127.4470704,37.2791988
조문흠가정의학과의원,의원,1,128.5649553,35.1964979
조미진의키크는아이소아청소년과의원,의원,1,126.4746211,33.4931431
조민구내과의원,의원,1,127.1203666,37.4950169
조민석내과의원,의원,2,126.8990242,35.1212173
조병권내과의원,의원,1,126.9199135,35.1652539
조병석내과의원,의원,1,127.1307498,36.917341
조병섭내과의원,의원,1,126.8444645,37.3267522
조병수의원,의원,3,127.0485533,37.5247587
조병철의원,의원,1,129.048331,35.3619162
조병춘안과의원,의원,2,127.1430382,35.8270108
조비뇨기과의원,의원,1,126.8348265,37.3189133
조비뇨기과의원,의원,1,128.5900447,38.2023079
조비뇨기과의원,의원,1,128.3321213,36.12877
조비뇨기과의원,의원,1,128.6238316,34.8873304
조비뇨기과의원,의원,1,127.6631212,34.7658744
조사보건진료소,보건진료소,0,129.3851763,36.2209799
조산부인과의원,의원,1,127.1309397,37.4951318
조산부인과의원,의원,0,127.4922073,36.1065539
조삼권내과의원,의원,1,126.8335703,37.5226576
조상일정형외과의원,의원,1,128.6109943,35.2602406
조상희소아청소년과의원,의원,1,127.1645103,37.5571351
조석수비뇨기과의원,의원,1,129.3362675,35.5648131
조석태마취통증의학과의원,의원,1,129.0734525,35.2114528
조선대학교병원,상급종합,166,126.9261468,35.1390538
조성래의원,의원,1,129.0670897,35.1596519
조성배성형외과의원,의원,1,126.9730657,35.9586899
조성보건지소,보건지소,1,127.2473191,34.8071355
조성우내과의원,의원,1,128.2121673,37.1380458
조성운이비인후과의원,의원,1,126.9219144,35.1857577
조성원내과의원,의원,2,126.6765956,37.5919924
조성윤소아청소년과의원,의원,1,127.0971188,37.5894344
조성일산부인과의원,의원,1,126.8811704,35.1750027
조성종외과의원,의원,1,127.0646414,37.5704874
조성중비뇨기과의원,의원,1,127.3365212,36.3549289
조성진정형외과의원,의원,1,126.8726376,37.5502102
조성현가정의학과의원,의원,1,127.425139,36.3473819
조성현비뇨의학과의원,의원,1,127.2834621,34.6074247
조성형외과의원,의원,1,127.027762,37.5240297
조성형외과의원,의원,1,127.7000508,34.7480041
조성호정형외과의원,의원,2,129.1212434,35.1890753
조세흠성형외과의원,의원,1,127.7285455,37.8802535
조셉의원,의원,1,127.1407261,37.6011493
조소아과의원,의원,1,126.9188497,37.5936246
조소아과의원,의원,1,127.1317394,37.4880581
조소아청소년과의원,의원,1,128.876436,37.7650697
조수보건진료소,보건진료소,0,126.2299735,33.3357572
조수신소아청소년과의원,의원,1,126.7212974,37.4015308
조수영성형외과의원,의원,1,127.0216478,37.5118613
조수영소아청소년과의원,의원,1,127.1075191,35.7989524
조수현신경과의원,의원,1,128.4890038,35.1162913
조수호안과의원,의원,1,129.2072777,35.8433599
조순흠이비인후과의원,의원,1,126.8751193,35.1792839
조승배의원,의원,1,129.0055849,35.0887698
조승복의원,의원,1,126.9603055,37.5350338
조승열내과의원,의원,1,126.9315093,35.1552364
조승호내과의원,의원,1,129.0961536,35.1885078
조아가정의학과의원,의원,1,129.114226,37.5203766
조아라산부인과의원,의원,1,,
조아마취통증의학과의원,의원,1,126.910708,35.1336818
조아산부인과의원,의원,1,127.1122303,37.3942195
조아성형외과의원,의원,1,,
조아안과의원,의원,1,127.1208106,37.4983477
조아유외과의원,의원,1,127.0431438,37.2753041
조아피부과의원,의원,1,127.3184161,36.3744585
조안과의원,의원,1,126.8088446,37.5625934
조안과의원,의원,1,126.7385084,37.3449671
조안과의원,의원,1,127.9474327,37.3495291
조안과의원,의원,1,127.4426891,36.3291485
조안과의원,의원,1,127.2814969,34.6079159
조안과의원,의원,2,127.4472488,37.2784514
조안영의원,의원,1,128.9923612,35.1366767
조암봄이비인후과의원,의원,1,126.8156512,37.081915
조암성모의원,의원,1,126.8185009,37.0843364
조암정형외과의원,의원,1,126.8192666,37.08312
조앤박의원,의원,1,127.0203715,37.5151992
조앤박이비인후과의원,의원,2,126.9936193,37.2955355
조앤조내과신경과의원,의원,2,129.070642,35.1728712
조앤조병원,병원,5,127.1047339,37.6003058
조앤조숲요양병원,요양병원,6,126.7422686,37.7547228
조앤조이비인후과의원,의원,1,127.4320412,36.361317
조앤킴피부과의원,의원,1,126.7332359,37.7286194
조앤필이비인후과의원,의원,4,126.9523467,37.5430784
조앤황이비인후과의원,의원,2,127.4847229,36.6684078
조양산부인과의원,의원,1,127.0339637,37.5778179
조양현산부인과의원,의원,1,126.8321555,37.6336275
조엔소아청소년과의원,의원,1,127.0479597,37.4790142
조엘마취통증의학과의원,의원,1,127.4057196,36.4000141
조엘소아청소년과의원,의원,3,127.4434315,36.6159334
조연이비인후과병원,병원,5,126.4206704,34.8035707
조영래정신건강의학과의원,의원,1,126.7828247,37.4857097
조영번소아청소년과의원,의원,1,127.201064,36.8733963
조영복내과의원,의원,1,126.7292363,37.4549797
조영이비인후과의원,의원,1,129.1121446,35.1279925
조영호내과의원,의원,1,127.0134609,37.5601765
조영호내과의원,의원,1,128.5746104,35.8508195
조외과의원,의원,1,127.145848,37.4981819
조외과의원,의원,1,127.0139531,36.1554085
조외과의원,의원,1,128.6375959,35.8585022
조외과의원,의원,1,127.2861139,34.610495
조용거소아청소년과의원,의원,1,126.9020108,35.8002999
조용근정형외과&연합의원,의원,1,126.8875553,35.6891398
조용길의원,의원,1,129.2153275,35.2428002
조용범내과의원,의원,1,127.1209973,35.8600295
조용오안과의원,의원,1,127.0709407,37.5719997
조용희신경정신과의원,의원,1,127.4092626,36.3254834
조우동정신건강의학과의원,의원,2,129.3550787,36.0194847
조원상외과의원,의원,1,126.3037055,36.7483691
조원이비인후과의원,의원,1,126.7751675,37.5003064
조윤성내과의원,의원,1,129.3432026,35.6290844
조윤성이비인후과의원,의원,1,126.9714521,37.4055499
조윤식신경과의원,의원,1,127.9350097,36.9558005
조윤영여성의원,의원,2,127.4458781,37.2785332
조윤향피부과의원,의원,1,127.519246,34.9541384
조윤희산부인과의원,의원,1,126.9016655,37.4527732
조은I의원,의원,1,128.3160364,36.1506798
조은가정의원,의원,1,127.9520232,37.3837375
조은가정의학과의원,의원,1,126.8880523,37.4946007
조은가정의학과의원,의원,1,127.2594954,37.4078392
조은가정의학과의원,의원,1,126.7994515,37.6678982
조은가정의학과의원,의원,1,129.2446369,35.3128838
조은가정의학과의원,의원,1,126.8517847,35.9843763
조은날의원,의원,2,127.0248029,37.5049158
조은내과의원,의원,1,127.0680261,37.5789065
조은내과의원,의원,3,127.0671869,37.4890546
조은내과의원,의원,1,126.9161402,37.619909
조은내과의원,의원,1,126.9283927,37.4999695
조은내과의원,의원,1,126.9168286,37.5117863
조은내과의원,의원,5,126.7376709,37.3455123
조은내과의원,의원,1,128.4549924,38.4472182
조은내과의원,의원,2,127.4858671,36.9675077
조은내과의원,의원,1,127.1343847,35.8251847
조은눈굿아이안과의원,의원,1,126.7233507,37.4895676
조은눈안과의원,의원,1,129.084789,35.2217307
조은마디병원,병원,4,127.1332256,37.5343839
조은마디의원,의원,1,127.1236232,35.8123781
조은마취과의원,의원,1,128.5455155,35.8536549
조은마취통증의학과의원,의원,2,127.1262614,37.4911325
조은마취통증의학과의원,의원,1,127.1284603,36.7886121
조은마취통증의학과의원,의원,1,129.1750479,35.1776265
조은마취통증의학과의원,의원,2,128.1099805,35.1794231
조은맘산부인과의원,의원,4,126.8151021,37.3067553
조은메디의원,의원,1,129.0252635,35.1580262
조은메디컬의원,의원,1,127.4847668,36.6680343
조은미래산부인과의원,의원,7,126.6251107,37.6432764
조은미래의원,의원,3,126.6251107,37.6432764
조은미의원,의원,1,126.5252985,33.4997883
조은비뇨기과의원,의원,1,127.0537856,37.8926971
조은산부인과의원,의원,4,127.2344211,37.6459466
조은산부인과의원,의원,1,128.3165207,36.1390167
조은산부인과의원,의원,1,128.121807,35.1911604
조은삼성내과의원,의원,1,127.1290279,37.551405
조은샘의원,의원,1,126.9065065,37.5550774
조은성모안과의원,의원,1,126.862572,37.5031158
조은성모안과의원,의원,1,127.1536735,36.879769
조은성모안과의원,의원,1,129.0241632,35.1529083
조은성모의원,의원,1,126.9183157,37.6235748
조은성형외과의원,의원,1,127.0274667,37.5236041
조은세상누림의원,의원,1,126.9156821,35.1533787
조은세상의원,의원,1,128.7091413,35.204492
조은소리이비인후과의원,의원,1,127.0688496,37.1465956
조은소리이비인후과의원,의원,2,126.6574368,37.6026027
조은소아과의원,의원,1,128.3997462,35.9875891
조은소아과의원,의원,1,127.1073056,37.4640056
조은소아청소년과의원,의원,2,127.1159262,37.4038412
조은소아청소년과의원,의원,1,126.8092343,37.7433177
조은소아청소년과의원,의원,1,126.7561503,37.5590162
조은소아청소년과의원,의원,1,127.4518203,36.6670018
조은소아청소년과의원,의원,1,129.0882978,35.1915381
조은속류마내과의원,의원,1,128.5318629,35.8166186
조은손병원,병원,5,127.1948421,37.2352292
조은손성형외과의원,의원,1,126.7325859,37.33449
조은신경외과의원,의원,1,127.4355662,36.6268402
조은신경외과의원,의원,1,129.0224752,35.1528673
조은아산내과의원,의원,3,126.7103443,37.4024026
조은아침예항외과의원,의원,1,126.7855303,37.439788
조은안과의원,의원,1,126.835984,37.5488837
조은안과의원,의원,1,127.0101819,37.6083631
조은안과의원,의원,1,127.152081,37.4433206
조은안과의원,의원,2,127.0672083,38.0276237
조은안과의원,의원,3,128.8982458,37.7565441
조은안과의원,의원,1,127.489937,36.1027136
조은안과의원,의원,1,128.5296391,35.8257235
조은안과의원,의원,2,126.9098142,35.1336726
조은안과의원,의원,1,127.0764952,35.8719804
조은어깨동무정형외과의원,의원,1,129.0849861,35.2223453
조은연세산부인과의원,의원,1,127.0286234,37.4948012
조은연합정형외과의원,의원,2,128.4294008,36.0956024
조은영소아청소년과의원,의원,1,126.9434818,37.5416029
조은오산병원,종합병원,17,127.068197,37.1541965
조은유외과의원,의원,2,126.9646697,37.3960855
조은의원,의원,1,126.8821911,37.5051228
조은의원,의원,1,126.7189088,37.6875075
조은의원,의원,1,126.722814,37.6170808
조은의원,의원,1,126.954432,36.7828887
조은의원,의원,1,128.9861872,35.1556512
조은의원,의원,1,129.0365894,35.2097558
조은의원,의원,1,129.0697168,35.1350207
조은의원,의원,1,128.3325298,36.1400367
조은의원,의원,1,127.7570304,34.9430166
조은이비인후과의원,의원,1,129.0224752,35.1528673
조은이비인후과의원,의원,1,126.9226206,37.6190598
조은이비인후과의원,의원,1,127.0465388,37.6520304
조은이비인후과의원,의원,1,127.031781,37.2927063
조은이비인후과의원,의원,2,126.7299849,37.3624683
조은이비인후과의원,의원,2,127.1594371,37.2821547
조은이비인후과의원,의원,1,127.2594954,37.4078392
조은이비인후과의원,의원,1,127.0586243,37.7308954
조은이비인후과의원,의원,1,126.9022223,37.7039423
조은이비인후과의원,의원,1,127.3429741,36.3526651
조은이비인후과의원,의원,1,128.5468466,35.9125772
조은이비인후과의원,의원,1,128.6103385,35.8248029
조은이비인후과의원,의원,1,128.7061192,35.1531413
조은이비인후과의원,의원,1,127.6673308,34.7591575
조은이비인후과의원,의원,1,126.9022993,37.4657642
조은이웃연세아주소아청소년과의원,의원,2,,
조은장내과의원,의원,1,129.1076756,35.1761841
조은재활의학과의원,의원,1,126.83724,37.6563251
조은정신건강의학과의원,의원,1,126.6968715,37.5932782
조은정형외과의원,의원,1,126.9472206,37.4864635
조은정형외과의원,의원,1,127.1273113,37.4402327
조은정형외과의원,의원,1,126.7546654,37.6722765
조은정형외과의원,의원,2,126.7689239,37.5045118
조은정형외과의원,의원,3,127.4320412,36.361317
조은정형외과의원,의원,1,126.9300844,35.1331023
조은차의원,의원,1,126.667706,37.6436471
조은탑내과의원,의원,2,126.897027,37.5251231
조은택내과의원,의원,1,126.8982522,35.1875543
조은피부과의원,의원,1,126.9911532,37.4266593
조은피부과의원,의원,1,129.0073181,35.2108582
조은항외과의원,의원,2,129.1680556,35.1672265
조은형외과의원,의원,1,127.6356093,37.2915123
조은희정신건강의학과의원,의원,1,127.0454175,37.5074686
조응래이비인후과의원,의원,1,128.5712369,35.8675012
조의원,의원,1,127.4502375,36.3556402
조의제비뇨기과의원,의원,1,128.6509948,35.2427123
조이가정의학과의원,의원,0,127.4665243,36.6251349
조이내과의원,의원,4,126.9190816,37.6386516
조이병원,병원,11,127.3854498,36.3436279
조이비뇨기과의원,의원,1,129.0348231,35.3438949
조이비뇨기과의원,의원,1,128.9707579,35.1048083
조이비뇨의학과의원,의원,1,129.1127221,35.157337
조이비인후과의원,의원,1,127.0661486,37.5632206
조이비인후과의원,의원,1,126.8836781,37.4906462
조이비인후과의원,의원,1,127.0296233,37.6138233
조이비인후과의원,의원,2,129.1112215,35.1516236
조이비인후과의원,의원,1,126.9143123,35.1494886
조이소아청소년과의원,의원,1,127.1256185,37.5316357
조이소아청소년과의원,의원,2,,
조이소아청소년과의원,의원,1,127.4438506,36.858694
조이소아청소년과의원,의원,1,126.7098111,35.9521364
조이안과의원,의원,1,129.0412541,35.0918398
조이이비인후과의원,의원,1,127.4563813,36.3063591
조이정신건강의학과의원,의원,4,126.9122511,37.5709052
조이정형외과의원,의원,1,129.0967844,35.1361049
조이플성형외과의원,의원,1,,
조이피부과의원,의원,5,127.1059365,37.271284
조이피부과의원,의원,2,129.090704,35.239289
조이효요양병원,요양병원,4,128.9987461,35.0905205
조익피부과의원,의원,1,129.3501156,36.0221857
조인스모외과의원,의원,1,127.1444807,37.4405982
조인식내과의원,의원,1,127.4579398,36.6345364
조인정형외과의원,의원,2,127.3854498,36.3436279
조인정형외과의원,의원,2,127.1094943,37.3508865
조인찬마취통증의학과의원,의원,1,129.0910815,35.25789
조인트정형외과의원,의원,1,127.011646,37.6055229
조인트힐병원,병원,4,126.9175762,37.4737183
조일래비뇨기과의원,의원,1,129.0119897,35.2351559
조일영소아청소년과의원,의원,1,127.3381807,36.2967072
조장호이비인후과의원,의원,1,127.0109267,37.2537068
조재민이비인후과의원,의원,1,129.2261874,35.562448
조재식내과의원,의원,1,126.8305914,37.6311043
조재영이비인후과의원,의원,1,128.591799,35.887646
조재영정형외과의원,의원,1,127.3861645,36.3464594
조재익신경외과 의원,의원,1,126.2518125,33.2213862
조재현내과의원,의원,1,127.7056776,34.7533039
조정곤내과의원,의원,1,126.9277256,35.1767864
조정만비뇨의학과의원,의원,1,,
조정신건강의학과의원,의원,1,127.7776254,36.1756483
조정형외과의원,의원,1,127.1049083,37.2717549
조정형외과의원,의원,1,128.7045736,35.8413256
조정형외과의원,의원,1,126.422867,34.8053468
조정형외과의원,의원,1,126.4992126,35.2760539
조정형외과의원,의원,1,126.8925742,35.1506734
조정형외과의원,의원,1,126.7089385,35.9871992
조정훈유바외과의원,의원,8,127.0558468,37.2452099
조종면보건지소,보건지소,1,127.3532542,37.817904
조종보건진료소,보건진료소,0,126.8952322,35.8631521
조준만이비인후과의원,의원,1,129.0824914,35.2109919
조준찬내과의원,의원,2,128.6136043,35.8601184
조준형내과의원,의원,1,127.4446496,36.8573836
조준형내과의원,의원,1,128.6980868,35.1566247
조준호이비인후과의원,의원,1,126.8585312,37.505935
조중근정신과의원,의원,1,126.8366454,37.6566317
조진수내과의원,의원,1,126.7672463,37.4955427
조진수소아청소년과의원,의원,1,129.1108107,35.1144936
조진원내과의원,의원,1,126.5935843,36.3499879
조진호피부과의원,의원,1,126.7230502,37.4947116
조찬홍비뇨의학과의원,의원,1,127.0240335,37.604348
조창현내과의원,의원,1,127.0264487,37.5477337
조창현정형외과의원,의원,1,129.3453715,35.5685691
조천보건지소,보건지소,0,126.6401945,33.5382534
조천부부의원,의원,1,126.63785,33.536942
조천영내과의원,의원,1,127.0463398,37.6530918
조철현내과의원,의원,1,127.6893616,34.9401922
조촌보건진료소,보건진료소,0,127.6077142,36.87604
조치원노인전문병원,요양병원,4,127.2378653,36.6130192
조치항외과의원,의원,1,126.7228242,37.5274601
조태민가정의학과의원,의원,1,126.7103449,37.5336629
조태환정형외과의원,의원,1,126.9628895,37.5077685
조태훈피부과의원,의원,1,127.1405869,37.6005019
조태희소아청소년과의원,의원,1,126.7006271,35.9615259
조포진료소,보건진료소,0,126.7168322,35.7792643
조피부과의원,의원,1,126.9230552,37.6002712
조피부과의원,의원,1,127.1385844,37.4432127
조한관의원,의원,1,126.7026049,36.7447795
조한선내과의원,의원,1,127.0330391,37.260858
조한준가정의학과의원,의원,1,127.1428061,37.5366239
조한표내과의원,의원,1,127.0228246,37.6431773
조항복내과의원,의원,1,127.5790946,36.7818676
조헌포이비인후과의원,의원,1,128.5794822,35.8403287
조현대내과의원,의원,1,129.0131863,35.2336922
조현덕내과의원,의원,1,127.1287536,37.4312874
조현보건진료소,보건진료소,0,127.6135537,37.5221084
조현우정신건강의학과의원,의원,1,127.1125099,37.3774801
조현이비인후과의원,의원,1,127.0035627,37.508788
조현정소아과의원,의원,1,127.0567236,37.7273164
조현정신건강의학과의원,의원,1,127.4272346,36.3268728
조현철내과의원,의원,5,126.7186794,37.6202419
조현철이비인후과의원,의원,1,126.8082646,37.7438084
조형권산부인과의원,의원,1,127.022569,37.2495391
조형도내과의원,의원,2,127.1334509,37.6009937
조형준재활의학과의원,의원,1,126.8760364,35.1785712
조혜진여성의원,의원,1,129.0266014,35.33781
조홍욱이비인후과의원,의원,1,129.0706151,35.0791786
조환석내과의원,의원,3,126.9045075,37.5698817
조훈내과의원,의원,1,129.1706709,35.3259152
조희영내과의원,의원,1,129.3386875,36.0059892
조희주비뇨의학과의원,의원,1,126.7258778,37.4944746
조희준내과의원,의원,1,127.1233821,37.5397472
존스빌이비인후과의원,의원,2,127.022569,37.2495391
종로365의원,의원,1,127.0012655,37.5712127
종로광장정형외과의원,의원,1,127.0025,37.5713591
종로구보건소,보건소,7,126.9692461,37.5818283
종로기대찬의원,의원,3,126.9804824,37.5710343
종로낙원의원,의원,1,126.988154,37.5733544
종로베스트의원,의원,1,126.999073,37.570605
종로보령피부과의원,의원,1,127.0047578,37.5714556
종로본정형외과의원,의원,1,127.001681,37.5700483
종로비뇨기과의원,의원,1,127.0065344,37.5713904
종로세브란스의원,의원,1,127.0068761,37.5715015
종로신경외과의원,의원,1,127.0055296,37.5713191
종로아산본정형외과의원,의원,2,126.9912921,37.5706658
종로연세의원,의원,2,127.0081219,37.5708266
종로연세참재활의학과의원,의원,1,126.9917912,37.5706944
종로위브의원,의원,1,126.9815061,37.5725619
종로의원,의원,1,126.9919191,37.5701516
종로정신건강의학과의원,의원,1,128.630768,35.8774089
종로정형외과의원,의원,2,126.9798606,37.5708345
종삼의원,의원,2,126.8551295,35.5662527
종암본정형외과의원,의원,2,,
종천보건진료소,보건진료소,0,126.6401462,36.1106463
종촌제일연합내과의원,의원,1,127.2481238,36.502816
좋아서하는의원,의원,1,127.3433971,36.3575673
좋은 마음 정신건강의학과 의원,의원,1,127.9293537,37.3438737
좋은가정의원,의원,1,126.7493293,37.3460795
좋은가정의학과의원,의원,1,126.9262056,37.3632029
좋은가정의학과의원,의원,1,128.0699845,35.197715
좋은가정의학과의원,의원,1,126.8993016,35.1959532
좋은날 정신건강의학과의원,의원,1,127.1231421,37.1829648
좋은날내과의원,의원,1,127.4392157,36.3662142
좋은날신경과의원,의원,1,127.324733,36.2991675
좋은날에 드라마여성병원,병원,10,129.1076027,35.1961103
좋은날피부과의원,의원,1,126.9104122,37.5985583
좋은내과의원,의원,1,127.1152698,37.511247
좋은내과의원,의원,1,126.9939825,37.4244691
좋은내과의원,의원,1,127.022569,37.2495391
좋은내과의원,의원,1,126.8001355,37.4750484
좋은내과의원,의원,1,126.7424966,37.5217044
좋은내과의원,의원,1,127.1251297,36.4583766
좋은내과의원,의원,1,126.8639172,35.1770433
좋은눈안과의원,의원,2,127.4954708,37.4900902
좋은눈안과의원,의원,1,128.8227952,35.1714838
좋은느낌산부인과의원,의원,1,126.83724,37.6563251
좋은마음정신과의원,의원,1,126.9932893,37.2959942
좋은마취통증의학과의원,의원,1,129.0643893,35.2007591
좋은문화병원,종합병원,78,129.0590919,35.1408881
좋은미래의원,의원,1,127.0157728,37.3028786
좋은보수가정의학과의원,의원,1,129.025582,35.1043263
좋은비뇨기과의원,의원,2,126.8596112,35.1333469
좋은사람들성모안과의원,의원,1,127.0342572,37.5617465
좋은사람안과의원,의원,1,126.9529603,37.2743275
좋은사람정신건강의학과의원,의원,1,,
좋은사람정형외과의원,의원,1,126.8834882,37.4212424
좋은산부인과의원,의원,1,127.1501737,37.4734999
좋은산부인과의원,의원,1,129.3372881,35.5384818
좋은샘가정의학과의원,의원,1,127.0642576,37.0806276
좋은샘내과의원,의원,1,128.6258792,35.2601806
좋은생각 정신건강의학과의원,의원,1,126.522414,35.0635162
좋은생각의원,의원,3,127.1123328,36.8113826
좋은생각정신건강의학과의원,의원,1,126.7657959,37.4887472
좋은서울의원,의원,1,127.0763246,37.5885476
좋은성모안과의원,의원,1,128.9907076,35.1858648
좋은세상의원,의원,1,127.1031573,37.4999085
좋은세상제암의원,의원,1,126.9954182,37.484401
좋은소아청소년과의원,의원,1,128.9225844,35.2311938
좋은소아청소년과의원,의원,1,128.0614364,35.1712047
좋은솜씨성형외과의원,의원,1,127.0319458,37.2630749
좋은숨김동규내과재활의학과의원,의원,2,126.9059256,37.4889192
좋은숨김휘정내과의원,의원,2,126.9317628,37.3592302
좋은아침 내과 의원,의원,1,128.6106835,35.8403933
좋은아침병원,병원,14,127.1311592,37.6004537
좋은아침신경과의원,의원,1,126.5380604,33.4896924
좋은아침외과의원,의원,1,127.0344917,37.5071776
좋은아침의원,의원,1,128.6981266,35.2080897
좋은안과의원,의원,1,127.0586604,37.6089391
좋은안과의원,의원,1,128.0614364,35.1712047
좋은여성비뇨의학과의원,의원,2,129.0226048,35.1528735
좋은연인요양병원,요양병원,3,128.8673452,35.4177965
좋은연합정형외과의원,의원,1,128.5446913,35.8458405
좋은영도내과의원,의원,1,129.0414774,35.0917093
좋은요양병원,요양병원,4,129.3487998,35.5462286
좋은의사들속시원내과의원,의원,3,129.3417615,36.0180464
좋은의사들안과병원,병원,4,129.3304127,35.5383306
좋은의사들안과의원,의원,1,129.3417615,36.0180464
